iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,diabetes_prevalence
AND,Andorra,4/12/2020,622,21,28,2,8050.217,271.792,362.389,25.885,61.77,77265,163.755,,,,,7.97
AND,Andorra,4/13/2020,638,16,29,1,8257.296,207.08,375.332,12.942,61.77,77265,163.755,,,,,7.97
AND,Andorra,4/14/2020,646,8,29,0,8360.836,103.54,375.332,0,61.77,77265,163.755,,,,,7.97
AND,Andorra,4/15/2020,659,13,31,2,8529.088,168.252,401.217,25.885,61.77,77265,163.755,,,,,7.97
AND,Andorra,4/16/2020,673,14,33,2,8710.283,181.195,427.102,25.885,61.77,77265,163.755,,,,,7.97
AND,Andorra,4/17/2020,682,9,33,0,8826.765,116.482,427.102,0,61.77,77265,163.755,,,,,7.97
AND,Andorra,4/18/2020,696,14,35,2,9007.96,181.195,452.986,25.885,61.77,77265,163.755,,,,,7.97
AND,Andorra,4/19/2020,704,8,35,0,9111.499,103.54,452.986,0,61.77,77265,163.755,,,,,7.97
AND,Andorra,4/20/2020,713,9,36,1,9227.982,116.482,465.929,12.942,61.77,77265,163.755,,,,,7.97
AND,Andorra,4/21/2020,717,4,36,0,9279.752,51.77,465.929,0,59.12,77265,163.755,,,,,7.97
AND,Andorra,4/22/2020,717,0,37,1,9279.752,0,478.871,12.942,59.12,77265,163.755,,,,,7.97
AND,Andorra,4/23/2020,723,6,37,0,9357.406,77.655,478.871,0,59.12,77265,163.755,,,,,7.97
AND,Andorra,4/24/2020,724,1,37,0,9370.349,12.942,478.871,0,59.12,77265,163.755,,,,,7.97
AND,Andorra,4/25/2020,731,7,40,3,9460.946,90.597,517.699,38.827,59.12,77265,163.755,,,,,7.97
AND,Andorra,4/26/2020,733,2,40,0,9486.831,25.885,517.699,0,59.12,77265,163.755,,,,,7.97
AND,Andorra,4/27/2020,740,7,40,0,9577.428,90.597,517.699,0,59.12,77265,163.755,,,,,7.97
AND,Andorra,4/28/2020,743,3,40,0,9616.256,38.827,517.699,0,59.12,77265,163.755,,,,,7.97
AND,Andorra,4/29/2020,743,0,41,1,9616.256,0,530.641,12.942,59.12,77265,163.755,,,,,7.97
AND,Andorra,4/30/2020,743,0,42,1,9616.256,0,543.584,12.942,59.12,77265,163.755,,,,,7.97
AND,Andorra,5/1/2020,745,2,42,0,9642.141,25.885,543.584,0,59.12,77265,163.755,,,,,7.97
AND,Andorra,5/2/2020,746,1,43,1,9655.083,12.942,556.526,12.942,59.12,77265,163.755,,,,,7.97
AND,Andorra,5/3/2020,747,1,44,1,9668.026,12.942,569.469,12.942,59.12,77265,163.755,,,,,7.97
AND,Andorra,5/4/2020,748,1,45,1,9680.968,12.942,582.411,12.942,59.12,77265,163.755,,,,,7.97
AND,Andorra,5/5/2020,750,2,45,0,9706.853,25.885,582.411,0,59.12,77265,163.755,,,,,7.97
AND,Andorra,5/6/2020,751,1,46,1,9719.796,12.942,595.354,12.942,59.12,77265,163.755,,,,,7.97
AND,Andorra,5/7/2020,751,0,46,0,9719.796,0,595.354,0,59.12,77265,163.755,,,,,7.97
AND,Andorra,5/8/2020,752,1,47,1,9732.738,12.942,608.296,12.942,59.12,77265,163.755,,,,,7.97
AND,Andorra,5/9/2020,752,0,47,0,9732.738,0,608.296,0,59.12,77265,163.755,,,,,7.97
AND,Andorra,5/10/2020,754,2,48,1,9758.623,25.885,621.239,12.942,59.12,77265,163.755,,,,,7.97
AND,Andorra,5/11/2020,755,1,48,0,9771.565,12.942,621.239,0,59.12,77265,163.755,,,,,7.97
AND,Andorra,5/12/2020,756,1,48,0,9784.508,12.942,621.239,0,56.34,77265,163.755,,,,,7.97
AND,Andorra,5/13/2020,758,2,48,0,9810.393,25.885,621.239,0,56.34,77265,163.755,,,,,7.97
AND,Andorra,5/14/2020,760,2,49,1,9836.278,25.885,634.181,12.942,56.34,77265,163.755,,,,,7.97
AND,Andorra,5/15/2020,761,1,49,0,9849.22,12.942,634.181,0,56.34,77265,163.755,,,,,7.97
AND,Andorra,5/16/2020,761,0,49,0,9849.22,0,634.181,0,56.34,77265,163.755,,,,,7.97
AND,Andorra,5/17/2020,761,0,51,2,9849.22,0,660.066,25.885,56.34,77265,163.755,,,,,7.97
AND,Andorra,5/18/2020,761,0,51,0,9849.22,0,660.066,0,56.34,77265,163.755,,,,,7.97
AND,Andorra,5/19/2020,761,0,51,0,9849.22,0,660.066,0,56.34,77265,163.755,,,,,7.97
AND,Andorra,5/20/2020,761,0,51,0,9849.22,0,660.066,0,56.34,77265,163.755,,,,,7.97
AND,Andorra,5/21/2020,762,1,51,0,9862.163,12.942,660.066,0,56.34,77265,163.755,,,,,7.97
AND,Andorra,5/22/2020,762,0,51,0,9862.163,0,660.066,0,56.34,77265,163.755,,,,,7.97
AND,Andorra,5/23/2020,762,0,51,0,9862.163,0,660.066,0,,77265,163.755,,,,,7.97
AND,Andorra,5/24/2020,762,0,51,0,9862.163,0,660.066,0,,77265,163.755,,,,,7.97
ARE,United Arab Emirates,12/31/2019,0,0,0,0,0,0,0,0,,77265,163.755,,,,,7.97
ARE,United Arab Emirates,1/1/2020,0,0,0,0,0,0,0,0,,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/2/2020,0,0,0,0,0,0,0,0,0,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/3/2020,0,0,0,0,0,0,0,0,0,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/4/2020,0,0,0,0,0,0,0,0,0,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/5/2020,0,0,0,0,0,0,0,0,0,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/6/2020,0,0,0,0,0,0,0,0,0,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/7/2020,0,0,0,0,0,0,0,0,0,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/8/2020,0,0,0,0,0,0,0,0,0,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/9/2020,0,0,0,0,0,0,0,0,0,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/10/2020,0,0,0,0,0,0,0,0,0,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/11/2020,0,0,0,0,0,0,0,0,0,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/12/2020,0,0,0,0,0,0,0,0,0,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/13/2020,0,0,0,0,0,0,0,0,0,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/14/2020,0,0,0,0,0,0,0,0,0,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/15/2020,0,0,0,0,0,0,0,0,0,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/16/2020,0,0,0,0,0,0,0,0,0,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/17/2020,0,0,0,0,0,0,0,0,0,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/18/2020,0,0,0,0,0,0,0,0,0,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/19/2020,0,0,0,0,0,0,0,0,0,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/20/2020,0,0,0,0,0,0,0,0,0,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/21/2020,0,0,0,0,0,0,0,0,0,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/22/2020,0,0,0,0,0,0,0,0,0,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/23/2020,0,0,0,0,0,0,0,0,0,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/24/2020,0,0,0,0,0,0,0,0,2.78,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/25/2020,0,0,0,0,0,0,0,0,2.78,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/26/2020,0,0,0,0,0,0,0,0,2.78,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/27/2020,1,1,0,0,0.101,0.101,0,0,2.78,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/28/2020,1,0,0,0,0.101,0,0,0,2.78,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/29/2020,1,0,0,0,0.101,0,0,0,2.78,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/30/2020,4,3,0,0,0.404,0.303,0,0,2.78,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,1/31/2020,4,0,0,0,0.404,0,0,0,2.78,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,2/1/2020,4,0,0,0,0.404,0,0,0,2.78,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,2/2/2020,5,1,0,0,0.506,0.101,0,0,2.78,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,2/3/2020,5,0,0,0,0.506,0,0,0,2.78,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,2/4/2020,5,0,0,0,0.506,0,0,0,2.78,9890400,112.442,34,1.144,0.526,67293.483,17.26
ARE,United Arab Emirates,2/5/2020,5,0,0,0,0.506,0,0,0,2.78,9890400,112.442,34,1.144,0.526,67293.483,17.26
